,Cutoff,Epoch,ymin,ymax,mean_spearman
156,-98,52,0.0398070714356571,0.0695708976700253,0.0546889845528412
157,-97,50,0.0423453076750563,0.0713232076916831,0.0568342576833697
158,-96,41,0.0431859876456016,0.0676274821613401,0.0554067349034708
159,-95,45,0.0422611721851592,0.0705060922428328,0.056383632213996
160,-94,45,0.0434487625074529,0.0712277133497181,0.0573382379285855
161,-93,46,0.0431239725199,0.0725674339191531,0.0578457032195265
162,-92,54,0.0377983234885666,0.06276782113392,0.0502830723112433
163,-91,53,0.0375519477691778,0.0659335213550968,0.0517427345621373
164,-90,42,0.034983358598906,0.0645669550015296,0.0497751568002178
165,-89,54,0.0382231234500977,0.0645937413259353,0.0514084323880165
166,-88,52,0.0366815549166606,0.0647044223473454,0.050692988632003
167,-87,44,0.0387649346413416,0.067846370769928,0.0533056527056348
168,-86,47,0.0344188204459991,0.0679356816365314,0.0511772510412652
169,-85,54,0.0458971141942142,0.0671169123832267,0.0565070132887204
170,-84,44,0.0366828456205476,0.0656557450235574,0.0511692953220525
171,-83,41,0.0388974914885303,0.0694272929743769,0.0541623922314536
172,-82,51,0.0381547199957859,0.0660270302197925,0.0520908751077892
173,-81,42,0.0367546412173726,0.0668669459215513,0.0518107935694619
174,-80,49,0.0352625336622293,0.0674608779833769,0.0513617058228031
175,-79,46,0.0404464937491942,0.068887714774609,0.0546671042619016
176,-78,48,0.0396371428907681,0.0670743818343248,0.0533557623625465
177,-77,51,0.0423691645087899,0.0662659212882605,0.0543175428985252
178,-76,48,0.0334595933959234,0.0626242612249208,0.0480419273104221
179,-75,46,0.0395114479833178,0.0616869124790416,0.0505991802311797
180,-74,42,0.0345547486058755,0.0592819625059331,0.0469183555559043
181,-73,46,0.0371535985434484,0.0627970908824735,0.0499753447129609
182,-72,40,0.0366227932994985,0.0583627171958065,0.0474927552476525
183,-71,60,0.0394817539388577,0.061683281177749,0.0505825175583033
184,-70,46,0.0343982756527033,0.0611624436453821,0.0477803596490427
185,-69,46,0.0401416004643826,0.0633902913340945,0.0517659458992386
186,-68,46,0.0377533375378692,0.0582283494336898,0.0479908434857795
187,-67,43,0.032206586457047,0.0624612122717322,0.0473338993643896
188,-66,44,0.0360579194673563,0.062343521446931,0.0492007204571436
189,-65,49,0.0353840147745443,0.0617705001641438,0.048577257469344
190,-64,41,0.0330093081132417,0.0568831152361329,0.0449462116746873
191,-63,45,0.0344470714722629,0.0656602149688603,0.0500536432205616
192,-62,44,0.0369033999262943,0.0619578157465127,0.0494306078364035
193,-61,50,0.0392057610323171,0.0645950700229772,0.0519004155276471
194,-60,52,0.029028331015305,0.0545014658709966,0.0417648984431508
195,-59,51,0.0335461217760231,0.057586341787885,0.0455662317819541
196,-58,50,0.0291020682803156,0.0559541047740946,0.0425280865272051
197,-57,56,0.0295906781767143,0.0560353832388638,0.0428130307077891
198,-56,46,0.0320627744392226,0.0547759838721205,0.0434193791556715
199,-55,44,0.0311672533055284,0.058468830680933,0.0448180419932307
200,-54,50,0.0304765536157536,0.0561778888808231,0.0433272212482884
201,-53,46,0.0319712950431915,0.0563473122775481,0.0441593036603698
202,-52,41,0.0317095041122367,0.0564191171003149,0.0440643106062758
203,-51,43,0.0316883609286057,0.0569356696780133,0.0443120153033095
204,-50,48,0.0289408216031922,0.0545593373991305,0.0417500795011614
205,-49,46,0.0266076740593596,0.0565583811246942,0.0415830275920269
206,-48,40,0.0270220403964991,0.0555972985065605,0.0413096694515298
207,-47,47,0.0289540395293418,0.0551326839800411,0.0420433617546915
208,-46,43,0.0254206118269594,0.0559932560320638,0.0407069339295116
209,-45,48,0.0289521804863668,0.0548051136212302,0.0418786470537985
210,-44,47,0.0241381807482521,0.0461544926143349,0.0351463366812935
211,-43,45,0.0227516576908923,0.0514434273835206,0.0370975425372064
212,-42,50,0.0246403532469833,0.0535490117363943,0.0390946824916888
213,-41,51,0.0227218213427922,0.0496548976833315,0.0361883595130619
214,-40,45,0.0228027836266224,0.0504634056255026,0.0366330946260625
215,-39,51,0.0262764326511529,0.0494158207983324,0.0378461267247426
216,-38,41,0.02169335763872,0.0517739587592921,0.0367336581990061
217,-37,52,0.0274055994393122,0.0499886532832373,0.0386971263612748
218,-36,44,0.0231299961545677,0.0479069054537316,0.0355184508041496
219,-35,45,0.0232071214883143,0.0476447196788612,0.0354259205835877
220,-34,45,0.0208600166845875,0.0464700570927571,0.0336650368886723
221,-33,40,0.0221546684423939,0.0498139485167959,0.0359843084795949
222,-32,40,0.0213043503196383,0.0487486706184704,0.0350265104690544
223,-31,48,0.026174680556291,0.0454919929558488,0.0358333367560699
224,-30,45,0.0213452507182882,0.0493039936729064,0.0353246221955973
225,-29,43,0.0232795784547896,0.0473943437231529,0.0353369610889712
226,-28,41,0.020673672601149,0.0458207276118644,0.0332472001065067
227,-27,44,0.0224242997954076,0.0419027951234181,0.0321635474594129
228,-26,46,0.0169241032236214,0.0429352607639206,0.029929681993771
229,-25,50,0.0185487506804529,0.044710264602992,0.0316295076417225
230,-24,42,0.0165817844086282,0.0425849915826857,0.029583387995657
231,-23,48,0.0198011571582581,0.0413643719398389,0.0305827645490485
232,-22,43,0.0120025747956737,0.0374163650649441,0.0247094699303089
233,-21,45,0.0187370749550494,0.0373153423966998,0.0280262086758746
234,-20,40,0.011763643785071,0.039087539544622,0.0254255916648465
235,-19,50,0.0142267178832975,0.0382950681548155,0.0262608930190565
236,-18,37,0.0106897437454947,0.0330124802613898,0.0218511120034423
237,-17,46,0.0116281100499087,0.0346110269898872,0.0231195685198979
238,-16,40,0.00891135374679575,0.0335351075398498,0.0212232306433228
239,-15,43,0.00650362788192294,0.030898195575883,0.018700911728903
240,-14,46,0.000387663023151741,0.0343121194802037,0.0173498912516777
241,-13,43,0.0042022987448681,0.0286317592514306,0.0164170289981493
242,-12,44,-0.00304856646429918,0.028984524854371,0.0129679791950359
243,-11,43,-0.000197796229254532,0.029193550317179,0.0144978770439622
244,-10,42,-0.00339739147909246,0.0283893563953,0.0124959824581038
245,-9,47,-0.00265381806755449,0.025729962246935,0.0115380720896903
246,-8,42,-0.00618857379639692,0.0244035745584086,0.00910750038100583
247,-7,44,-0.00442237689010805,0.0223845102576438,0.00898106668376786
248,-6,43,-0.00650600836523396,0.0231783095969418,0.00833615061585391
249,-5,48,-0.00848320123534629,0.0230308328647381,0.00727381581469588
250,-4,40,-0.010358148139797,0.0200300463066563,0.00483594908342966
251,-3,43,-0.00777221829038666,0.0223645043880648,0.00729614304883908
252,-2,44,-0.014365504127842,0.0152622036493616,0.000448349760759803
253,-1,50,-0.00834678875446848,0.0200753318533545,0.00586427154944302
254,0,44,-0.0157529129577819,0.0157529129577819,0
255,1,50,-0.0047851553067918,0.0280092381105287,0.0116120414018684
256,2,47,-0.00673252665930457,0.0281308930588668,0.0106991831997811
257,3,40,-0.00599368097466635,0.0255748015954862,0.00979056031040992
258,4,42,0.0129057762463909,0.0402292060959244,0.0265674911711576
259,5,57,0.0186777542926709,0.0458564029690735,0.0322670786308722
260,6,52,0.0367158454128304,0.0518982246175935,0.0443070350152119
261,7,43,0.0434377689565983,0.0556037489046699,0.0495207589306341
262,8,57,0.0529955651205316,0.0674487326602435,0.0602221488903876
263,9,53,0.0509592092197756,0.0651306843170588,0.0580449467684172
264,10,59,0.0533000711761943,0.0666879518296098,0.0599940115029021
265,11,55,0.0516273410643806,0.0724382292995329,0.0620327851819568
266,12,58,0.0556788435633266,0.0762757170182635,0.0659772802907951
267,13,49,0.0555458393518826,0.0766220022173918,0.0660839207846372
268,14,51,0.0612976986068502,0.0807685894477553,0.0710331440273028
269,15,65,0.0654271285616789,0.0829394284934978,0.0741832785275883
270,16,61,0.0629244823250357,0.086250075957576,0.0745872791413058
271,17,66,0.062159889042187,0.0857226445712288,0.0739412668067079
272,18,50,0.0642629866888407,0.0810327647821161,0.0726478757354784
273,19,57,0.063551379750339,0.0863200365209783,0.0749357081356586
274,20,60,0.0635101894110105,0.0870784541040267,0.0752943217575186
275,21,62,0.0691523290293319,0.0848094042963228,0.0769808666628273
276,22,58,0.0704458263307812,0.0902252391994192,0.0803355327651002
277,23,62,0.0726552652276304,0.0853022263924952,0.0789787458100628
278,24,60,0.0764441870565722,0.0872089643057214,0.0818265756811468
279,25,57,0.0728490418098352,0.0894111274213282,0.0811300846155817
280,26,46,0.0742970317996047,0.0897748360272755,0.0820359339134401
281,27,60,0.0747554249811181,0.0920454019040392,0.0834004134425786
282,28,53,0.0775093580597196,0.0897244874121491,0.0836169227359344
283,29,55,0.0793660583124766,0.0920149811401553,0.0856905197263159
284,30,53,0.0790711381874654,0.0971720035851733,0.0881215708863193
285,31,56,0.0802796660053569,0.0938898000970485,0.0870847330512027
286,32,52,0.0818206476272048,0.0935788113573406,0.0876997294922727
287,33,65,0.0820084485650612,0.0959885009844477,0.0889984747747544
288,34,60,0.0830070481267774,0.0965154383289665,0.0897612432278719
289,35,64,0.083116366393759,0.100679650559235,0.0918980084764971
290,36,56,0.086941707063233,0.0997028755383269,0.09332229130078
291,37,49,0.0858580218340355,0.0983516155397202,0.0921048186868778
292,38,52,0.0852238106055643,0.102082535390994,0.0936531729982791
293,39,64,0.0883474047798996,0.102183218524411,0.0952653116521552
294,40,51,0.0862254043350845,0.102985570117436,0.0946054872262604
295,41,55,0.0870914817078221,0.104243798557517,0.0956676401326694
296,42,54,0.0888721038153771,0.105843103614446,0.0973576037149115
297,43,61,0.0901656192859096,0.108197449121298,0.099181534203604
298,44,51,0.0936301638869727,0.105202915405578,0.0994165396462755
299,45,51,0.0953006676778831,0.105698163903276,0.10049941579058
300,46,58,0.0937028331655412,0.109059719134398,0.10138127614997
301,47,51,0.0939449677892599,0.110552383322015,0.102248675555637
302,48,52,0.095198177990566,0.108279783784727,0.101738980887647
303,49,49,0.096873613551507,0.110144765966635,0.103509189759071
304,50,53,0.09659096193433,0.109751363889277,0.103171162911804
305,51,61,0.0965309775929716,0.107824215348217,0.102177596470594
306,52,55,0.0971872482258401,0.11027288687808,0.10373006755196
307,53,55,0.0974330025968924,0.110524249848418,0.103978626222655
308,54,65,0.0959159662332034,0.107330485895968,0.101623226064586
309,55,56,0.0999896185189946,0.11030498597916,0.105147302249077
310,56,53,0.101862253629307,0.114604001441533,0.10823312753542
311,57,51,0.0993460677696262,0.113483302550619,0.106414685160123
312,58,59,0.101589440784099,0.114580420274007,0.108084930529053
313,59,59,0.0999078649086861,0.116109505945098,0.108008685426892
314,60,50,0.10196518303421,0.115060223539976,0.108512703287093
315,61,58,0.10215495543104,0.11345552809777,0.107805241764405
316,62,63,0.101998217764161,0.11485511071441,0.108426664239285
317,63,66,0.100814984442913,0.114490583975456,0.107652784209184
318,64,61,0.102595137237115,0.11552390324506,0.109059520241088
319,65,61,0.100816056153125,0.118955291970953,0.109885674062039
320,66,56,0.102500587663833,0.117900301130146,0.110200444396989
321,67,57,0.100931146019563,0.116758415917729,0.108844780968646
322,68,52,0.102055980094738,0.116987123163733,0.109521551629235
323,69,62,0.1047299392663,0.115658579531564,0.110194259398932
324,70,59,0.104234665981209,0.119102366165944,0.111668516073576
325,71,62,0.104506922800633,0.120241310515462,0.112374116658047
326,72,52,0.103518903746263,0.120230044432759,0.111874474089511
327,73,64,0.102603783258007,0.122577929131945,0.112590856194976
328,74,53,0.106464227249044,0.118043986267498,0.112254106758271
329,75,57,0.104821027411916,0.1189672581856,0.111894142798758
330,76,57,0.102788026495815,0.117604717450596,0.110196371973205
331,77,64,0.104356632465343,0.120922705615555,0.112639669040449
332,78,58,0.103362376573164,0.121597844491732,0.112480110532448
333,79,58,0.107997745264764,0.11864960701129,0.113323676138027
334,80,53,0.109242645607094,0.120194622410803,0.114718634008948
335,81,55,0.10608453360943,0.124508010372513,0.115296271990971
336,82,52,0.105353724630619,0.122304129853514,0.113828927242067
337,83,54,0.108283929106949,0.123481729859775,0.115882829483362
338,84,62,0.103801098275136,0.124106112307559,0.113953605291348
339,85,60,0.106497874938696,0.125293078628837,0.115895476783767
340,86,57,0.103375330859353,0.123436582157242,0.113405956508298
341,87,57,0.107887617153356,0.123185197166253,0.115536407159805
342,88,60,0.102205545390594,0.123875975911896,0.113040760651245
343,89,55,0.108550164601325,0.122918331996437,0.115734248298881
344,90,59,0.107073166811734,0.121001486362332,0.114037326587033
345,91,54,0.1061035952502,0.124789992501579,0.115446793875889
346,92,61,0.110109288837587,0.12255194575542,0.116330617296504
347,93,61,0.109846138445028,0.122112212771786,0.115979175608407
348,94,61,0.109316612874281,0.125156948115894,0.117236780495088
349,95,61,0.107527729481616,0.122857478945515,0.115192604213565
350,96,58,0.109063228619711,0.123007993276348,0.116035610948029
351,97,55,0.106908328348745,0.125523837970066,0.116216083159406
352,98,48,0.107732623290858,0.120866215996224,0.114299419643541
353,99,51,0.108374857507194,0.124398615615281,0.116386736561238
354,100,51,0.111382340935162,0.122906743242571,0.117144542088866
355,101,59,0.110561407063286,0.126591629798289,0.118576518430788
356,102,57,0.111166398720852,0.125134063303662,0.118150231012257
357,103,69,0.108202112038452,0.126649427756964,0.117425769897708
358,104,61,0.112231269944431,0.126696494941813,0.119463882443122
359,105,62,0.109249613241845,0.128642754820826,0.118946184031335
360,106,59,0.110729291532235,0.125136871225034,0.117933081378635
361,107,54,0.111969699518795,0.12563150800589,0.118800603762343
362,108,53,0.1120087003871,0.127627991968502,0.119818346177801
363,109,52,0.113117569537808,0.128328857940793,0.1207232137393
364,110,51,0.109108033224863,0.127647245177759,0.118377639201311
365,111,48,0.115092775441274,0.126796129264031,0.120944452352652
366,112,56,0.114437710806763,0.125552945682178,0.11999532824447
367,113,61,0.108856345223636,0.129307292064506,0.119081818644071
368,114,61,0.110985244318377,0.126901882678443,0.11894356349841
369,115,63,0.110766205726929,0.125885980595139,0.118326093161034
370,116,59,0.11391547392471,0.128638729050084,0.121277101487397
371,117,60,0.11415050341194,0.125326754802521,0.11973862910723
372,118,63,0.111170859672245,0.128520378314027,0.119845618993136
373,119,53,0.110523130244961,0.128014613046741,0.119268871645851
374,120,69,0.113086459516768,0.12861995783242,0.120853208674594
375,121,57,0.115261191491122,0.126682301164079,0.1209717463276
376,122,56,0.115182731416869,0.130085342805813,0.122634037111341
377,123,63,0.113476231096994,0.130329590038976,0.121902910567985
378,124,57,0.115320484792389,0.128673405118655,0.121996944955522
379,125,57,0.115263150442936,0.130809422663767,0.123036286553352
380,126,67,0.114016452517223,0.126485577116055,0.120251014816639
381,127,57,0.114787328959761,0.128031695216259,0.12140951208801
382,128,51,0.113397273217192,0.127319738203699,0.120358505710445
383,129,63,0.11703594414919,0.128397269751548,0.122716606950369
384,130,53,0.115569480369619,0.130518172745608,0.123043826557613
385,131,50,0.117750857842717,0.127113213412761,0.122432035627739
386,132,68,0.11612413601259,0.12710884689282,0.121616491452705
387,133,63,0.115323654881071,0.128331617614229,0.12182763624765
388,134,67,0.113119393116702,0.127990643119116,0.120555018117909
389,135,67,0.117869919763884,0.125343651267887,0.121606785515886
390,136,57,0.114960331568299,0.12689816802243,0.120929249795365
391,137,62,0.115457255786488,0.13013333449261,0.122795295139549
392,138,50,0.11244621591379,0.127058633312877,0.119752424613334
393,139,46,0.115911183118636,0.129371712710458,0.122641447914547
394,140,60,0.115974224611672,0.131715237969196,0.123844731290434
395,141,59,0.113674634893426,0.129594181513264,0.121634408203345
396,142,55,0.115262520393514,0.129807779497472,0.122535149945493
397,143,63,0.114716385660145,0.126411115614078,0.120563750637111
398,144,51,0.117965148027197,0.127669250394422,0.122817199210809
399,145,60,0.117564135524273,0.125783118152176,0.121673626838225
400,146,55,0.113009691283964,0.129697221947532,0.121353456615748
401,147,61,0.114292010080808,0.128421349796058,0.121356679938433
402,148,55,0.114756505022238,0.127613356087216,0.121184930554727
403,149,56,0.117033401901106,0.129949854278042,0.123491628089574
404,150,56,0.114036455246207,0.131120155230301,0.122578305238254
405,151,57,0.11416671411286,0.129756000578394,0.121961357345627
406,152,61,0.114899857445113,0.128999383892814,0.121949620668963
407,153,57,0.113065894073514,0.127790104209134,0.120427999141324
408,154,51,0.113935298587509,0.128829325735024,0.121382312161267
409,155,49,0.11580975704746,0.128518740693345,0.122164248870402
410,156,63,0.116650939272134,0.13192806178594,0.124289500529037
411,157,51,0.116377543227573,0.130877914681013,0.123627728954293
412,158,50,0.11623601772235,0.131074258814468,0.123655138268409
413,159,57,0.114902879595179,0.13062535375987,0.122764116677524
414,160,57,0.1125571206454,0.130530387601686,0.121543754123543
415,161,56,0.113519163214387,0.131276493980992,0.122397828597689
416,162,54,0.11470766282971,0.130717442052513,0.122712552441112
417,163,59,0.116661468310362,0.128581345161438,0.1226214067359
418,164,53,0.113606517302513,0.130150904179138,0.121878710740825
419,165,60,0.115688368460866,0.130549833655697,0.123119101058281
420,166,54,0.114708329990214,0.129287238485917,0.121997784238066
421,167,58,0.115586323598291,0.130148108535257,0.122867216066774
422,168,53,0.113503773472556,0.131466439186913,0.122485106329735
423,169,61,0.117377817398464,0.132702701373307,0.125040259385885
424,170,53,0.112027856042225,0.129089115233771,0.120558485637998
425,171,55,0.111015671540227,0.132175820420844,0.121595745980535
426,172,49,0.114535238154556,0.129733794032918,0.122134516093737
427,173,56,0.115745764765711,0.131684200792971,0.123714982779341
428,174,48,0.115085439542842,0.132099594799259,0.12359251717105
429,175,53,0.113444112286194,0.131963431635168,0.122703771960681
